Notebook,Vessel,Temperature,Treatment,Plate,Row,Column,Electrophile,Electrophile SMILES,Electrophile Conc (M),Nucleophile,Nucleophile SMILES,Nucleophile Conc (M),Product,Product SMILES,Catalyst1,Catalyst1 SMILES,Catalyst1 Conc (M),Ligand1,Ligand1 SMILES,Ligand1 Conc (M),Ligand2,Ligand2 SMILES,Ligand2 Conc (M),Catalyst2,Catalyst2 SMILES,Catalyst2 Conc (M),BaseAcid,BaseAcid SMILES,BaseAcid Conc (M),ReductantOxidant,ReductantOxidant SMILES,ReductantOxidant Conc (M),Additive,Additive SMILES,Additive Conc (M),Solvent1,Solvent1 percentage,Solvent2,Solvent2 percentage,Analytical Method,Output Value
exploratory_ester_ultraHTE,1536,,,1536,O,30,2-furoic acid,C1=COC(=C1)C(=O)O,,"3,5-diCl",FB(F)F.ClC1=CC(Cl)=CC([N+]#N)=C1.[F-],,O30,O=C(Oc1cc(Cl)cc(Cl)c1)c1ccco1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.038633104
exploratory_ester_ultraHTE,1536,,,1536,O,31,Fmoc-D-Ile-OH,CCC(C)C(C(=O)O)NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13,,sulfadoxin,COC1=NC=NC(NS(=O)(C2=CC=C(C=C2)[N+]#N)=O)=C1OC.FB(F)F.[F-],,O31,CCC(C)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)Oc1ccc(S(=O)(=O)Nc2ncnc(OC)c2OC)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.099734893
exploratory_ester_ultraHTE,1536,,,1536,O,32,boc-ser(bzl)-oh,CC(C)(C)OC(=O)NC(COCC1=CC=CC=C1)C(=O)O,,sulfadoxin,COC1=NC=NC(NS(=O)(C2=CC=C(C=C2)[N+]#N)=O)=C1OC.FB(F)F.[F-],,O32,COc1ncnc(NS(=O)(=O)c2ccc(O(C(=O)NC(COCc3ccccc3)C(=O)O)C(C)(C)C)cc2)c1OC,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.093262025
exploratory_ester_ultraHTE,1536,,,1536,O,33,n-cbz-dl-alanine crystalline,CC(C(=O)O)NC(=O)OCC1=CC=CC=C1,,sulfadoxin,COC1=NC=NC(NS(=O)(C2=CC=C(C=C2)[N+]#N)=O)=C1OC.FB(F)F.[F-],,O33,COc1ncnc(NS(=O)(=O)c2ccc(OC(=O)C(C)NC(=O)OCc3ccccc3)cc2)c1OC,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.056289743
exploratory_ester_ultraHTE,1536,,,1536,O,34,isonipecotic acid,C1CNCCC1C(=O)O,,sulfadoxin,COC1=NC=NC(NS(=O)(C2=CC=C(C=C2)[N+]#N)=O)=C1OC.FB(F)F.[F-],,O34,COc1ncnc(NS(=O)(=O)c2ccc(OC(=O)C3CCNCC3)cc2)c1OC,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.036344516
exploratory_ester_ultraHTE,1536,,,1536,O,35,tos-pro-oh,CC1=CC=C(C=C1)S(=O)(=O)N2CCCC2C(=O)O,,sulfadoxin,COC1=NC=NC(NS(=O)(C2=CC=C(C=C2)[N+]#N)=O)=C1OC.FB(F)F.[F-],,O35,COc1ncnc(NS(=O)(=O)c2ccc(OC(=O)C3CCCN3S(=O)(=O)c3ccc(C)cc3)cc2)c1OC,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.616609179
exploratory_ester_ultraHTE,1536,,,1536,O,36,2-furoic acid,C1=COC(=C1)C(=O)O,,sulfadoxin,COC1=NC=NC(NS(=O)(C2=CC=C(C=C2)[N+]#N)=O)=C1OC.FB(F)F.[F-],,O36,COc1ncnc(NS(=O)(=O)c2ccc(OC(=O)c3ccco3)cc2)c1OC,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.098595295
exploratory_ester_ultraHTE,1536,,,1536,O,37,Fmoc-D-Ile-OH,CCC(C)C(C(=O)O)NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13,,Fast Red TR,ClC1=CC=C(C(C)=C1)[N+]#N.FB(F)F.[F-],,O37,CCC(C)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)Oc1ccc(Cl)cc1C,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,,,1536,O,38,boc-ser(bzl)-oh,CC(C)(C)OC(=O)NC(COCC1=CC=CC=C1)C(=O)O,,Fast Red TR,ClC1=CC=C(C(C)=C1)[N+]#N.FB(F)F.[F-],,O38,Cc1cc(Cl)ccc1O(C(=O)NC(COCc1ccccc1)C(=O)O)C(C)(C)C,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,,,1536,O,39,n-cbz-dl-alanine crystalline,CC(C(=O)O)NC(=O)OCC1=CC=CC=C1,,Fast Red TR,ClC1=CC=C(C(C)=C1)[N+]#N.FB(F)F.[F-],,O39,Cc1cc(Cl)ccc1OC(=O)C(C)NC(=O)OCc1ccccc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,,,1536,O,40,isonipecotic acid,C1CNCCC1C(=O)O,,Fast Red TR,ClC1=CC=C(C(C)=C1)[N+]#N.FB(F)F.[F-],,O40,Cc1cc(Cl)ccc1OC(=O)C1CCNCC1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,,,1536,O,41,tos-pro-oh,CC1=CC=C(C=C1)S(=O)(=O)N2CCCC2C(=O)O,,Fast Red TR,ClC1=CC=C(C(C)=C1)[N+]#N.FB(F)F.[F-],,O41,Cc1ccc(S(=O)(=O)N2CCCC2C(=O)Oc2ccc(Cl)cc2C)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.561972059
exploratory_ester_ultraHTE,1536,,,1536,O,42,2-furoic acid,C1=COC(=C1)C(=O)O,,Fast Red TR,ClC1=CC=C(C(C)=C1)[N+]#N.FB(F)F.[F-],,O42,Cc1cc(Cl)ccc1OC(=O)c1ccco1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,,,1536,O,43,Fmoc-D-Ile-OH,CCC(C)C(C(=O)O)NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13,,Fast Red RC,COC1=C([N+]#N)C=C(Cl)C=C1.FB(F)F.[F-],,O43,CCC(C)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)Oc1cc(Cl)ccc1OC,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,,,1536,O,44,boc-ser(bzl)-oh,CC(C)(C)OC(=O)NC(COCC1=CC=CC=C1)C(=O)O,,Fast Red RC,COC1=C([N+]#N)C=C(Cl)C=C1.FB(F)F.[F-],,O44,COc1ccc(Cl)cc1O(C(=O)NC(COCc1ccccc1)C(=O)O)C(C)(C)C,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,,,1536,O,45,n-cbz-dl-alanine crystalline,CC(C(=O)O)NC(=O)OCC1=CC=CC=C1,,Fast Red RC,COC1=C([N+]#N)C=C(Cl)C=C1.FB(F)F.[F-],,O45,COc1ccc(Cl)cc1OC(=O)C(C)NC(=O)OCc1ccccc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,,,1536,O,46,isonipecotic acid,C1CNCCC1C(=O)O,,Fast Red RC,COC1=C([N+]#N)C=C(Cl)C=C1.FB(F)F.[F-],,O46,COc1ccc(Cl)cc1OC(=O)C1CCNCC1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,,,1536,O,47,tos-pro-oh,CC1=CC=C(C=C1)S(=O)(=O)N2CCCC2C(=O)O,,Fast Red RC,COC1=C([N+]#N)C=C(Cl)C=C1.FB(F)F.[F-],,O47,COc1ccc(Cl)cc1OC(=O)C1CCCN1S(=O)(=O)c1ccc(C)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.534963384
exploratory_ester_ultraHTE,1536,,,1536,O,48,2-furoic acid,C1=COC(=C1)C(=O)O,,Fast Red RC,COC1=C([N+]#N)C=C(Cl)C=C1.FB(F)F.[F-],,O48,COc1ccc(Cl)cc1OC(=O)c1ccco1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,,,1536,P,1,Fmoc-D-Ile-OH,CCC(C)C(C(=O)O)NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13,,4-me,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],,P1,CCC(C)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)Oc1ccc(C)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.24823312
exploratory_ester_ultraHTE,1536,,,1536,P,2,boc-ser(bzl)-oh,CC(C)(C)OC(=O)NC(COCC1=CC=CC=C1)C(=O)O,,4-me,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],,P2,Cc1ccc(O(C(=O)NC(COCc2ccccc2)C(=O)O)C(C)(C)C)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.056991585
exploratory_ester_ultraHTE,1536,,,1536,P,3,n-cbz-dl-alanine crystalline,CC(C(=O)O)NC(=O)OCC1=CC=CC=C1,,4-me,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],,P3,Cc1ccc(OC(=O)C(C)NC(=O)OCc2ccccc2)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,,,1536,P,4,isonipecotic acid,C1CNCCC1C(=O)O,,4-me,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],,P4,Cc1ccc(OC(=O)C2CCNCC2)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.021250148
exploratory_ester_ultraHTE,1536,,,1536,P,5,tos-pro-oh,CC1=CC=C(C=C1)S(=O)(=O)N2CCCC2C(=O)O,,4-me,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],,P5,Cc1ccc(OC(=O)C2CCCN2S(=O)(=O)c2ccc(C)cc2)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.190274966
exploratory_ester_ultraHTE,1536,,,1536,P,6,2-furoic acid,C1=COC(=C1)C(=O)O,,4-me,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],,P6,Cc1ccc(OC(=O)c2ccco2)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,1
exploratory_ester_ultraHTE,1536,,,1536,P,7,Fmoc-D-Ile-OH,CCC(C)C(C(=O)O)NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13,,4-Cl,ClC1=CC=C([N+]#N)C=C1.FB(F)F.[F-],,P7,CCC(C)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)Oc1ccc(Cl)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,,,1536,P,8,boc-ser(bzl)-oh,CC(C)(C)OC(=O)NC(COCC1=CC=CC=C1)C(=O)O,,4-Cl,ClC1=CC=C([N+]#N)C=C1.FB(F)F.[F-],,P8,CC(C)(C)O(C(=O)NC(COCc1ccccc1)C(=O)O)c1ccc(Cl)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.018184478
exploratory_ester_ultraHTE,1536,,,1536,P,9,n-cbz-dl-alanine crystalline,CC(C(=O)O)NC(=O)OCC1=CC=CC=C1,,4-Cl,ClC1=CC=C([N+]#N)C=C1.FB(F)F.[F-],,P9,CC(NC(=O)OCc1ccccc1)C(=O)Oc1ccc(Cl)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,,,1536,P,10,isonipecotic acid,C1CNCCC1C(=O)O,,4-Cl,ClC1=CC=C([N+]#N)C=C1.FB(F)F.[F-],,P10,O=C(Oc1ccc(Cl)cc1)C1CCNCC1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.016798212
exploratory_ester_ultraHTE,1536,,,1536,P,11,tos-pro-oh,CC1=CC=C(C=C1)S(=O)(=O)N2CCCC2C(=O)O,,4-Cl,ClC1=CC=C([N+]#N)C=C1.FB(F)F.[F-],,P11,Cc1ccc(S(=O)(=O)N2CCCC2C(=O)Oc2ccc(Cl)cc2)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.126598447
exploratory_ester_ultraHTE,1536,,,1536,P,12,2-furoic acid,C1=COC(=C1)C(=O)O,,4-Cl,ClC1=CC=C([N+]#N)C=C1.FB(F)F.[F-],,P12,O=C(Oc1ccc(Cl)cc1)c1ccco1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,,,1536,P,13,Fmoc-D-Ile-OH,CCC(C)C(C(=O)O)NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13,,4-N-pyridine,FB(F)F.N#[N+]C1=CC=NC=C1.[F-],,P13,CCC(C)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)Oc1ccncc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,1.533480536
exploratory_ester_ultraHTE,1536,,,1536,P,14,boc-ser(bzl)-oh,CC(C)(C)OC(=O)NC(COCC1=CC=CC=C1)C(=O)O,,4-N-pyridine,FB(F)F.N#[N+]C1=CC=NC=C1.[F-],,P14,CC(C)(C)O(C(=O)NC(COCc1ccccc1)C(=O)O)c1ccncc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.093986112
exploratory_ester_ultraHTE,1536,,,1536,P,15,n-cbz-dl-alanine crystalline,CC(C(=O)O)NC(=O)OCC1=CC=CC=C1,,4-N-pyridine,FB(F)F.N#[N+]C1=CC=NC=C1.[F-],,P15,CC(NC(=O)OCc1ccccc1)C(=O)Oc1ccncc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,,,1536,P,16,isonipecotic acid,C1CNCCC1C(=O)O,,4-N-pyridine,FB(F)F.N#[N+]C1=CC=NC=C1.[F-],,P16,O=C(Oc1ccncc1)C1CCNCC1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,,,1536,P,17,tos-pro-oh,CC1=CC=C(C=C1)S(=O)(=O)N2CCCC2C(=O)O,,4-N-pyridine,FB(F)F.N#[N+]C1=CC=NC=C1.[F-],,P17,Cc1ccc(S(=O)(=O)N2CCCC2C(=O)Oc2ccncc2)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,,,1536,P,18,2-furoic acid,C1=COC(=C1)C(=O)O,,4-N-pyridine,FB(F)F.N#[N+]C1=CC=NC=C1.[F-],,P18,O=C(Oc1ccncc1)c1ccco1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.013912157
exploratory_ester_ultraHTE,1536,,,1536,P,19,Fmoc-D-Ile-OH,CCC(C)C(C(=O)O)NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13,,8-N-quinoline,FB(F)F.N#[N+]C1=C2N=CC=CC2=CC=C1.[F-],,P19,CCC(C)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)Oc1cccc2cccnc12,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.906341112
exploratory_ester_ultraHTE,1536,,,1536,P,20,boc-ser(bzl)-oh,CC(C)(C)OC(=O)NC(COCC1=CC=CC=C1)C(=O)O,,8-N-quinoline,FB(F)F.N#[N+]C1=C2N=CC=CC2=CC=C1.[F-],,P20,CC(C)(C)O(C(=O)NC(COCc1ccccc1)C(=O)O)c1cccc2cccnc12,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.194002688
exploratory_ester_ultraHTE,1536,,,1536,P,21,n-cbz-dl-alanine crystalline,CC(C(=O)O)NC(=O)OCC1=CC=CC=C1,,8-N-quinoline,FB(F)F.N#[N+]C1=C2N=CC=CC2=CC=C1.[F-],,P21,CC(NC(=O)OCc1ccccc1)C(=O)Oc1cccc2cccnc12,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.386684949
exploratory_ester_ultraHTE,1536,,,1536,P,22,isonipecotic acid,C1CNCCC1C(=O)O,,8-N-quinoline,FB(F)F.N#[N+]C1=C2N=CC=CC2=CC=C1.[F-],,P22,O=C(Oc1cccc2cccnc12)C1CCNCC1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.149200073
exploratory_ester_ultraHTE,1536,,,1536,P,23,tos-pro-oh,CC1=CC=C(C=C1)S(=O)(=O)N2CCCC2C(=O)O,,8-N-quinoline,FB(F)F.N#[N+]C1=C2N=CC=CC2=CC=C1.[F-],,P23,Cc1ccc(S(=O)(=O)N2CCCC2C(=O)Oc2cccc3cccnc23)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.365789121
exploratory_ester_ultraHTE,1536,,,1536,P,24,2-furoic acid,C1=COC(=C1)C(=O)O,,8-N-quinoline,FB(F)F.N#[N+]C1=C2N=CC=CC2=CC=C1.[F-],,P24,O=C(Oc1cccc2cccnc12)c1ccco1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,None,None,None,None,None,None,None,None,None,None,Collidine,CC1=CC(C)=CC(C)=N1,,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.438065263
